absent near-centre frames 1925
29102 angle=16.5 r=0.183 p11=1.7778 esg_row=1
29103 angle=16.5 r=0.182 p11=1.7778 esg_row=1
29104 angle=16.4 r=0.182 p11=1.7778 esg_row=1
29105 angle=16.3 r=0.182 p11=1.7778 esg_row=1
29106 angle=16.3 r=0.181 p11=1.7778 esg_row=1
29107 angle=16.2 r=0.180 p11=1.7778 esg_row=1
29108 angle=16.1 r=0.180 p11=1.7778 esg_row=1
29109 angle=16.1 r=0.179 p11=1.7778 esg_row=1
29110 angle=16.0 r=0.179 p11=1.7778 esg_row=1
29111 angle=15.9 r=0.178 p11=1.7778 esg_row=1
29112 angle=15.8 r=0.177 p11=1.7778 esg_row=1
29113 angle=15.7 r=0.176 p11=1.7778 esg_row=1
29114 angle=15.6 r=0.176 p11=1.7778 esg_row=1
29115 angle=15.5 r=0.175 p11=1.7778 esg_row=1
29116 angle=15.4 r=0.174 p11=1.7778 esg_row=1
29117 angle=15.3 r=0.173 p11=1.7778 esg_row=1
29118 angle=15.1 r=0.172 p11=1.7778 esg_row=1
29119 angle=15.0 r=0.171 p11=1.7778 esg_row=1
29120 angle=14.9 r=0.170 p11=1.7778 esg_row=1
29121 angle=14.8 r=0.169 p11=1.7778 esg_row=1
29122 angle=14.6 r=0.168 p11=1.7778 esg_row=1
29123 angle=14.5 r=0.167 p11=1.7778 esg_row=1
29124 angle=14.4 r=0.166 p11=1.7778 esg_row=1
29125 angle=14.2 r=0.165 p11=1.7778 esg_row=1
29126 angle=14.1 r=0.165 p11=1.7778 esg_row=1
29127 angle=14.0 r=0.163 p11=1.7778 esg_row=1
29128 angle=13.8 r=0.163 p11=1.7778 esg_row=1
29129 angle=13.7 r=0.162 p11=1.7778 esg_row=1
29130 angle=13.6 r=0.161 p11=1.7778 esg_row=1
29131 angle=13.4 r=0.160 p11=1.7778 esg_row=1
29132 angle=13.3 r=0.159 p11=1.7778 esg_row=1
29133 angle=13.2 r=0.158 p11=1.7778 esg_row=1
29134 angle=13.0 r=0.157 p11=1.7778 esg_row=1
29135 angle=12.9 r=0.157 p11=1.7778 esg_row=1
29136 angle=12.8 r=0.156 p11=1.7778 esg_row=1
29137 angle=12.7 r=0.155 p11=1.7778 esg_row=1
29138 angle=12.6 r=0.155 p11=1.7778 esg_row=1
29139 angle=12.5 r=0.155 p11=1.7778 esg_row=1
29140 angle=12.4 r=0.154 p11=1.7778 esg_row=1
29141 angle=12.3 r=0.154 p11=1.7778 esg_row=1
29142 angle=12.3 r=0.154 p11=1.7778 esg_row=1
29143 angle=12.2 r=0.154 p11=1.7778 esg_row=1
29144 angle=12.1 r=0.154 p11=1.7778 esg_row=1
29145 angle=12.1 r=0.154 p11=1.7778 esg_row=1
29146 angle=12.0 r=0.155 p11=1.7778 esg_row=1
29147 angle=12.0 r=0.155 p11=1.7778 esg_row=1
29148 angle=12.0 r=0.156 p11=1.7778 esg_row=1
29149 angle=12.0 r=0.157 p11=1.7778 esg_row=1
29150 angle=12.0 r=0.158 p11=1.7778 esg_row=1
29151 angle=12.0 r=0.159 p11=1.7778 esg_row=1
29152 angle=12.0 r=0.160 p11=1.7778 esg_row=1
29153 angle=12.0 r=0.161 p11=1.7778 esg_row=1
29154 angle=12.0 r=0.163 p11=1.7778 esg_row=1
29155 angle=12.1 r=0.164 p11=1.7778 esg_row=1
29156 angle=12.1 r=0.166 p11=1.7778 esg_row=1
29157 angle=12.2 r=0.168 p11=1.7778 esg_row=1
29158 angle=12.2 r=0.170 p11=1.7778 esg_row=1
29159 angle=12.3 r=0.172 p11=1.7778 esg_row=1
29160 angle=12.4 r=0.174 p11=1.7778 esg_row=1
29161 angle=12.5 r=0.177 p11=1.7778 esg_row=1
29162 angle=12.6 r=0.179 p11=1.7778 esg_row=1
29163 angle=12.7 r=0.182 p11=1.7778 esg_row=1
29164 angle=12.8 r=0.184 p11=1.7778 esg_row=1
29165 angle=12.9 r=0.187 p11=1.7778 esg_row=1
29166 angle=13.1 r=0.190 p11=1.7778 esg_row=1
29167 angle=13.2 r=0.193 p11=1.7778 esg_row=1
29168 angle=13.3 r=0.196 p11=1.7778 esg_row=1
29169 angle=13.5 r=0.199 p11=1.7778 esg_row=1
29170 angle=13.6 r=0.202 p11=1.7778 esg_row=1
29171 angle=13.8 r=0.205 p11=1.7778 esg_row=1
29172 angle=14.0 r=0.208 p11=1.7778 esg_row=1
29173 angle=14.1 r=0.211 p11=1.7778 esg_row=1
29174 angle=14.3 r=0.214 p11=1.7778 esg_row=1
29175 angle=14.5 r=0.217 p11=1.7778 esg_row=1
29176 angle=14.7 r=0.220 p11=1.7778 esg_row=1
29177 angle=14.8 r=0.223 p11=1.7778 esg_row=1
29178 angle=15.0 r=0.226 p11=1.7778 esg_row=1
29179 angle=15.2 r=0.229 p11=1.7778 esg_row=1
29180 angle=15.4 r=0.232 p11=1.7778 esg_row=1
29181 angle=15.6 r=0.235 p11=1.7778 esg_row=1
29182 angle=15.8 r=0.238 p11=1.7778 esg_row=1
29183 angle=16.0 r=0.241 p11=1.7778 esg_row=1
29184 angle=16.2 r=0.244 p11=1.7778 esg_row=1
29185 angle=16.4 r=0.247 p11=1.7778 esg_row=1
29186 angle=16.6 r=0.250 p11=1.7778 esg_row=1
29187 angle=16.8 r=0.253 p11=1.7778 esg_row=1
29188 angle=17.0 r=0.256 p11=1.7778 esg_row=1
29189 angle=17.2 r=0.258 p11=1.7778 esg_row=1
29190 angle=17.5 r=0.262 p11=1.7778 esg_row=1
29191 angle=17.7 r=0.264 p11=1.7778 esg_row=1
29192 angle=17.9 r=0.267 p11=1.7778 esg_row=1
29193 angle=18.1 r=0.270 p11=1.7778 esg_row=1
29194 angle=18.4 r=0.273 p11=1.7778 esg_row=1
29195 angle=18.6 r=0.276 p11=1.7778 esg_row=1
29196 angle=18.8 r=0.278 p11=1.7778 esg_row=1
29197 angle=19.0 r=0.281 p11=1.7778 esg_row=1
29198 angle=19.3 r=0.284 p11=1.7778 esg_row=1
29199 angle=19.5 r=0.287 p11=1.7778 esg_row=1
29200 angle=19.7 r=0.289 p11=1.7778 esg_row=1
29201 angle=19.9 r=0.292 p11=1.7778 esg_row=1
29202 angle=20.1 r=0.294 p11=1.7778 esg_row=1
29203 angle=20.4 r=0.297 p11=1.7778 esg_row=1
29204 angle=20.6 r=0.299 p11=1.7778 esg_row=1
29205 angle=20.8 r=0.302 p11=1.7778 esg_row=1
29206 angle=21.1 r=0.304 p11=1.7778 esg_row=1
29207 angle=21.3 r=0.307 p11=1.7778 esg_row=1
29208 angle=21.5 r=0.309 p11=1.7778 esg_row=1
29209 angle=21.7 r=0.312 p11=1.7778 esg_row=1
29210 angle=22.0 r=0.314 p11=1.7778 esg_row=1
29211 angle=22.2 r=0.317 p11=1.7778 esg_row=1
29212 angle=22.5 r=0.319 p11=1.7778 esg_row=1
29213 angle=22.7 r=0.322 p11=1.7778 esg_row=1
29214 angle=22.9 r=0.324 p11=1.7778 esg_row=1
29215 angle=23.1 r=0.327 p11=1.7778 esg_row=1
29216 angle=23.4 r=0.329 p11=1.7778 esg_row=1
29217 angle=23.6 r=0.331 p11=1.7778 esg_row=1
29218 angle=23.8 r=0.334 p11=1.7778 esg_row=1
29219 angle=24.0 r=0.336 p11=1.7778 esg_row=1
29220 angle=24.2 r=0.338 p11=1.7778 esg_row=1
29221 angle=24.4 r=0.340 p11=1.7778 esg_row=1
29222 angle=24.6 r=0.342 p11=1.7778 esg_row=1
29223 angle=24.8 r=0.344 p11=1.7778 esg_row=1
29224 angle=25.0 r=0.346 p11=1.7778 esg_row=1
